titulo|tipo_vehiculo|categoria|marca|modelo|año|precio|detalle|combustible|tipo_transmision|caja|kilometraje_km|ubicacion|tags|url_auto|tipo|pagina
Audi A3 Sportback 2013|autos|hatchback|Audi|A3 Sportback|2013|US$ 12,500|"Gasolina|Automática - Secuencial
Kilometraje:
72,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|72000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/audi-a3-sportback-2013-1842535|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=9
Audi A3 Sportback 2018|autos|hatchback|Audi|A3 Sportback|2018|US$ 17,500|"Gasolina|Automática - Secuencial
Kilometraje:
63,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|63000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/audi-a3-sportback-2018-1779811|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=9
Honda City 2023|autos|hatchback|Honda|City|2023|US$ 17,150|"Gasolina|Automática
Kilometraje:
12,405 Kms
Lima, Lima"|Gasolina|Automática||12405.0|Lima, Lima|[]|https://neoauto.com/auto/usado/honda-city-2023-1846853|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=10
Volkswagen Golf 2007|autos|hatchback|Volkswagen|Golf|2007|US$ 5,800|"Gasolina|Mecánica
Kilometraje:
154,000 Kms
Lima, Lima"|Gasolina|Mecánica||154000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/volkswagen-golf-2007-1845721|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=10
Subaru Impreza Sport 2017|autos|hatchback|Subaru|Impreza Sport|2017|US$ 14,000|"Gasolina|Automática - Secuencial
Kilometraje:
29,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|29000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/subaru-impreza-sport-2017-1842429|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=10
Mercedes Benz A200 2018|autos|hatchback|Mercedes Benz|A200|2018|US$ 18,000|"Gasolina|Automática
Kilometraje:
42,000 Kms
Lima, Lima"|Gasolina|Automática||42000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mercedes-benz-a200-2018-1845750|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=10
Volkswagen Gol Power 2012|autos|hatchback|Volkswagen|Gol Power|2012|US$ 6,500|"Gasolina|Mecánica
Kilometraje:
128,000 Kms
Lima, Lima"|Gasolina|Mecánica||128000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/volkswagen-gol-power-2012-1848082|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=10
Kia Picanto 2017|autos|hatchback|Kia|Picanto|2017|US$ 9,300|"Gasolina|Automática
Kilometraje:
57,000 Kms
Lima, Lima"|Gasolina|Automática||57000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-picanto-2017-1846071|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=10
Mazda 3 Sport 2026|autos|hatchback|Mazda|3 Sport|2026|US$ 26,790|"Gasolina|Automática - Secuencial
Lima, Lima"|Gasolina|Automática|Secuencial||Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-3-sport-2026-1845448|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=10
Mini John Cooper Works 2021|autos|hatchback|Mini|John Cooper Works|2021|US$ 28,200|"Gasolina|Automática - Secuencial
Kilometraje:
18,250 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|18250.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mini-john-cooper-works-2021-1798865|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=10
Citroen Ds-3 2013|autos|hatchback|Citroen|Ds-3|2013|US$ 9,500|"Gasolina|Mecánica
Kilometraje:
47,350 Kms
Arequipa, Arequipa"|Gasolina|Mecánica||47350.0|Arequipa, Arequipa|[]|https://neoauto.com/auto/usado/citroen-ds-3-2013-1842004|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=10
Mini Hatch Cooper 2016|autos|hatchback|Mini|Hatch Cooper|2016|US$ 15,900|"Gasolina|Automática - Secuencial
Kilometraje:
72,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|72000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mini-hatch-cooper-2016-1832521|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=10
Bmw 118i 2022|autos|hatchback|BMW|118i|2022|US$ 27,000|"Gasolina|Automática - Secuencial
Kilometraje:
16,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|16000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/bmw-118i-2022-1840722|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=10
Toyota Yaris 2016|autos|hatchback|Toyota|Yaris|2016|US$ 10,700|"Gasolina|Automática
Kilometraje:
88,000 Kms
Lima, Lima"|Gasolina|Automática||88000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/toyota-yaris-2016-1730047|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=10
Hyundai Accent Hb 2013|autos|hatchback|Hyundai|Accent Hb|2013|US$ 9,399|"Gasolina|Automática - Secuencial
Kilometraje:
106,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|106000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/hyundai-accent-hb-2013-1846575|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=10
Mazda 2 Sport 2014|autos|hatchback|Mazda|2 Sport|2014|US$ 8,000|"Gasolina|Mecánica
Kilometraje:
74,500 Kms
Lima, Lima"|Gasolina|Mecánica||74500.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-2-sport-2014-1843765|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=10
Audi A3 Sportback 2016|autos|hatchback|Audi|A3 Sportback|2016|US$ 15,500|"Gasolina|Automática
Kilometraje:
50,000 Kms
Lima, Lima"|Gasolina|Automática||50000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/audi-a3-sportback-2016-1841995|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=10
Hyundai Matrix 2006|autos|hatchback|Hyundai|Matrix|2006|US$ 5,500|"Gasolina|Automática
Kilometraje:
126 Kms
Lima, Lima"|Gasolina|Automática||126.0|Lima, Lima|[]|https://neoauto.com/auto/usado/hyundai-matrix-2006-1841777|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=10
Subaru Impreza Sport 2012|autos|hatchback|Subaru|Impreza Sport|2012|US$ 10,550|"Gasolina|Mecánica
Kilometraje:
90,000 Kms
Lima, Lima"|Gasolina|Mecánica||90000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/subaru-impreza-sport-2012-1814708|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=10
Peugeot 207 Compact 2012|autos|hatchback|Peugeot|207 Compact|2012|US$ 7,000|"Gasolina|Mecánica
Kilometraje:
92,000 Kms
Lima, Lima"|Gasolina|Mecánica||92000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/peugeot-207-compact-2012-1844027|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=10
Mg 3 2013|autos|hatchback|MG|3|2013|US$ 7,500|"Gasolina|Automática - Secuencial
Kilometraje:
41,400 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|41400.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mg-3-2013-1846895|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=10
Kia Picanto 2019|autos|hatchback|Kia|Picanto|2019|US$ 11,400|"Gasolina|Mecánica
Kilometraje:
27,000 Kms
Lima, Lima"|Gasolina|Mecánica||27000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-picanto-2019-1847555|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=10
Peugeot 308 2013|autos|hatchback|Peugeot|308|2013|US$ 7,900|"Gasolina|Automática - Secuencial
Kilometraje:
148,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|148000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/peugeot-308-2013-1846913|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=11
Hyundai I20 Active 2017|autos|hatchback|Hyundai|I20 Active|2017|US$ 11,000|"Gasolina|Mecánica
Kilometraje:
74,000 Kms
Lima, Lima"|Gasolina|Mecánica||74000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/hyundai-i20-active-2017-1839386|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=11
Mitsubishi Mirage 2014|autos|hatchback|Mitsubishi|Mirage|2014|US$ 7,500|"Gasolina|Automática
Kilometraje:
90,000 Kms
Arequipa, Arequipa"|Gasolina|Automática||90000.0|Arequipa, Arequipa|[]|https://neoauto.com/auto/usado/mitsubishi-mirage-2014-1843382|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=11
Kia Rio 2014|autos|hatchback|Kia|Rio|2014|US$ 9,300|"Gasolina|Automática
Kilometraje:
83,500 Kms
Lima, Lima"|Gasolina|Automática||83500.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-rio-2014-1847377|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=11
Mazda 3 Sport 2020|autos|hatchback|Mazda|3 Sport|2020|US$ 13,500|"Gasolina|Automática - Secuencial
Kilometraje:
70,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|70000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-3-sport-2020-1846636|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=11
Suzuki Celerio 2024|autos|hatchback|Suzuki|Celerio|2024|US$ 11,000|"Gasolina|Automática
Kilometraje:
8,300 Kms
Lima, Lima"|Gasolina|Automática||8300.0|Lima, Lima|[]|https://neoauto.com/auto/usado/suzuki-celerio-2024-1846008|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=11
Nissan Pulsar 1982|autos|hatchback|Nissan|Pulsar|1982|US$ 1,500|"Gasolina|Mecánica
Kilometraje:
390,000 Kms
Lima, Lima"|Gasolina|Mecánica||390000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/nissan-pulsar-1982-1807884|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=11
Suzuki Sx-4 2009|autos|hatchback|Suzuki|Sx-4|2009|US$ 7,000|"Gasolina|Mecánica
Kilometraje:
210,000 Kms
Lima, Lima"|Gasolina|Mecánica||210000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/suzuki-sx-4-2009-1842709|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=11
Renault Sandero 2013|autos|hatchback|Renault|Sandero|2013|US$ 5,000|"Gasolina|Mecánica
Kilometraje:
80,000 Kms
Lima, Lima"|Gasolina|Mecánica||80000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/renault-sandero-2013-1842548|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=11
Hyundai I10 2026|autos|hatchback|Hyundai|I10|2026|US$ 12,590|"Gasolina|Automática
Lima, Lima"|Gasolina|Automática|||Lima, Lima|[]|https://neoauto.com/auto/usado/hyundai-i10-2026-1842149|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=11
Nissan Tiida 2013|autos|hatchback|Nissan|Tiida|2013|US$ 7,500|"Gasolina|Mecánica
Kilometraje:
124 Kms
Lima, Lima"|Gasolina|Mecánica||124.0|Lima, Lima|[]|https://neoauto.com/auto/usado/nissan-tiida-2013-1845603|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=11
Kia Cerato 2016|autos|hatchback|Kia|Cerato|2016|US$ 11,500|"Dual|Mecánica
Kilometraje:
74,000 Kms
Trujillo, La Libertad"|Dual|Mecánica||74000.0|Trujillo, La Libertad|[]|https://neoauto.com/auto/usado/kia-cerato-2016-1830884|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=11
Volkswagen Gol 2005|autos|hatchback|Volkswagen|Gol|2005|US$ 5,000|"Gasolina|Mecánica
Kilometraje:
92,630 Kms
Lima, Lima"|Gasolina|Mecánica||92630.0|Lima, Lima|[]|https://neoauto.com/auto/usado/volkswagen-gol-2005-1844597|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=11
Mazda 3 Sport 2023|autos|hatchback|Mazda|3 Sport|2023|US$ 18,650|"Gasolina|Mecánica
Kilometraje:
6,900 Kms
Arequipa, Arequipa"|Gasolina|Mecánica||6900.0|Arequipa, Arequipa|[]|https://neoauto.com/auto/usado/mazda-3-sport-2023-1847648|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=11
Mini Clubman 2017|autos|hatchback|Mini|Clubman|2017|US$ 17,000|"Gasolina|Automática
Kilometraje:
75,000 Kms
Lima, Lima"|Gasolina|Automática||75000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mini-clubman-2017-1800733|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=11
Mazda 3 Sport 2016|autos|hatchback|Mazda|3 Sport|2016|US$ 13,800|"Gasolina|Automática - Secuencial
Kilometraje:
87,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|87000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-3-sport-2016-1847464|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=11
Suzuki Baleno 2019|autos|hatchback|Suzuki|Baleno|2019|US$ 11,000|"Gasolina|Automática
Kilometraje:
70,000 Kms
Lima, Lima"|Gasolina|Automática||70000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/suzuki-baleno-2019-1845450|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=11
Audi A3 Sportback 2019|autos|hatchback|Audi|A3 Sportback|2019|US$ 19,000|"Gasolina|Automática - Secuencial
Kilometraje:
64,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|64000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/audi-a3-sportback-2019-1845853|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=11
Nissan March 2020|autos|hatchback|Nissan|March|2020|US$ 12,250|"Gasolina|Mecánica
Kilometraje:
16,000 Kms
Lima, Lima"|Gasolina|Mecánica||16000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/nissan-march-2020-1845480|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=11
Toyota Agya 2018|autos|hatchback|Toyota|Agya|2018|US$ 9,000|"Gasolina|Mecánica
Kilometraje:
66,000 Kms
Lima, Lima"|Gasolina|Mecánica||66000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/toyota-agya-2018-1845987|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=11
Nissan March 2007|autos|hatchback|Nissan|March|2007|US$ 5,000|"Gasolina|Automática
Kilometraje:
169,000 Kms
Lima, Lima"|Gasolina|Automática||169000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/nissan-march-2007-1845418|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=12
Toyota Agya 2020|autos|hatchback|Toyota|Agya|2020|US$ 10,000|"Gasolina|Automática
Kilometraje:
36,400 Kms
Lima, Lima"|Gasolina|Automática||36400.0|Lima, Lima|[]|https://neoauto.com/auto/usado/toyota-agya-2020-1845343|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=12
Chevrolet Onix 2020|autos|hatchback|Chevrolet|Onix|2020|US$ 10,500|"Gasolina|Automática
Kilometraje:
35,500 Kms
Lima, Lima"|Gasolina|Automática||35500.0|Lima, Lima|[]|https://neoauto.com/auto/usado/chevrolet-onix-2020-1847658|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=12
Nissan Tiida 2010|autos|hatchback|Nissan|Tiida|2010|US$ 7,000|"Gasolina|Automática
Kilometraje:
224,000 Kms
Lima, Lima"|Gasolina|Automática||224000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/nissan-tiida-2010-1846527|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=12
Hyundai I20 2019|autos|hatchback|Hyundai|I20|2019|US$ 11,500|"Dual|Automática
Kilometraje:
115,000 Kms
Lima, Lima"|Dual|Automática||115000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/hyundai-i20-2019-1845125|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=12
Toyota Starlet 1981|autos|hatchback|Toyota|Starlet|1981|US$ 3,900|"Gasolina|Mecánica
Kilometraje:
158,000 Kms
Lima, Lima"|Gasolina|Mecánica||158000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/toyota-starlet-1981-1792469|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=12
Subaru Impreza Sport 2011|autos|hatchback|Subaru|Impreza Sport|2011|US$ 7,500|"Gasolina|Mecánica
Kilometraje:
104,000 Kms
Trujillo, La Libertad"|Gasolina|Mecánica||104000.0|Trujillo, La Libertad|[]|https://neoauto.com/auto/usado/subaru-impreza-sport-2011-1845615|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=12
Mazda 3 2016|autos|hatchback|Mazda|3|2016|US$ 12,200|"Gasolina|Mecánica
Kilometraje:
75,000 Kms
Lima, Lima"|Gasolina|Mecánica||75000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-3-2016-1848371|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=12
Suzuki Swift Sedan 2011|autos|hatchback|Suzuki|Swift Sedan|2011|US$ 5,500|"Gas GNV|Mecánica
Kilometraje:
296,340 Kms
Lima, Lima"|Gas Gnv|Mecánica||296340.0|Lima, Lima|[]|https://neoauto.com/auto/usado/suzuki-swift-sedan-2011-1848045|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=12
Mazda 3 2018|autos|hatchback|Mazda|3|2018|US$ 14,300|"Gasolina|Automática
Kilometraje:
47,000 Kms
Lima, Lima"|Gasolina|Automática||47000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-3-2018-1814916|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=12
Bmw 118i 2017|autos|hatchback|BMW|118i|2017|US$ 15,300|"Gasolina|Automática - Secuencial
Kilometraje:
68,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|68000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/bmw-118i-2017-1845581|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=12
Hyundai I30 2021|autos|hatchback|Hyundai|I30|2021|US$ 5,000|"Gasolina|Automática - Secuencial
Kilometraje:
29,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|29000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/hyundai-i30-2021-1848254|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=12
Mg Mg3 2012|autos|hatchback|MG|3|2012|US$ 5,800|"Gas GLP|Mecánica
Kilometraje:
132,000 Kms
Lima, Lima"|Gas Glp|Mecánica||132000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mg-mg3-2012-1847090|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=12
Volkswagen Gol 2020|autos|hatchback|Volkswagen|Gol|2020|US$ 9,700|"Dual|Mecánica
Kilometraje:
58,000 Kms
Callao, Callao"|Dual|Mecánica||58000.0|Callao, Callao|[]|https://neoauto.com/auto/usado/volkswagen-gol-2020-1845657|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=12
Kia Picanto 2015|autos|hatchback|Kia|Picanto|2015|US$ 7,800|"Dual|Automática
Kilometraje:
69,000 Kms
Lima, Lima"|Dual|Automática||69000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/kia-picanto-2015-1847861|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=12
Suzuki Swift 2015|autos|hatchback|Suzuki|Swift|2015|US$ 8,000|"Gasolina|Mecánica
Kilometraje:
105,000 Kms
Lima, Lima"|Gasolina|Mecánica||105000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/suzuki-swift-2015-1845816|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=12
Mercedes Benz A200 2020|autos|hatchback|Mercedes Benz|A200|2020|US$ 23,900|"Gasolina|Automática - Secuencial
Kilometraje:
44,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|44000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mercedes-benz-a200-2020-1845401|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=12
Mazda 3 Sport 2015|autos|hatchback|Mazda|3 Sport|2015|US$ 12,000|"Gasolina|Automática - Secuencial
Kilometraje:
90,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|90000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-3-sport-2015-1845840|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=12
Kia Cerato 2017|autos|hatchback|Kia|Cerato|2017|US$ 11,400|"Dual|Automática - Secuencial
Kilometraje:
86,000 Kms
Huancayo, Junin"|Dual|Automática|Secuencial|86000.0|Huancayo, Junin|[]|https://neoauto.com/auto/usado/kia-cerato-2017-1848016|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=12
Mini 3 Puertas 2017|autos|hatchback|Mini|3 Puertas|2017|US$ 13,500|"Gasolina|Mecánica
Kilometraje:
71,000 Kms
Lima, Lima"|Gasolina|Mecánica||71000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mini-3-puertas-2017-1846041|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=12
Chevrolet Cruze Hb 2013|autos|hatchback|Chevrolet|Cruze Hb|2013|US$ 7,500|"Gas GNV|Automática - Secuencial
Kilometraje:
84,000 Kms
Lima, Lima"|Gas Gnv|Automática|Secuencial|84000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/chevrolet-cruze-hb-2013-1844995|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=13
Bmw M135i 2014|autos|hatchback|BMW|M135i|2014|US$ 23,900|"Gasolina|Automática - Secuencial
Kilometraje:
70,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|70000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/bmw-m135i-2014-1847716|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=13
Renault Sandero 2018|autos|hatchback|Renault|Sandero|2018|US$ 8,900|"Gasolina|Automática - Secuencial
Kilometraje:
14,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|14000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/renault-sandero-2018-1847126|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=13
Nissan Tiida 2009|autos|hatchback|Nissan|Tiida|2009|US$ 6,300|"Gasolina|Automática
Kilometraje:
141,000 Kms
Lima, Lima"|Gasolina|Automática||141000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/nissan-tiida-2009-129996|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=13
Mazda 2 Sport 2018|autos|hatchback|Mazda|2 Sport|2018|US$ 10,300|"Gasolina|Mecánica
Kilometraje:
90,000 Kms
Lima, Lima"|Gasolina|Mecánica||90000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-2-sport-2018-1813982|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=13
Citroen C4 Cactus 2023|autos|hatchback|Citroen|C4 Cactus|2023|US$ 16,900|"Gasolina|Automática - Secuencial
Kilometraje:
21,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|21000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/citroen-c4-cactus-2023-1847771|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=13
Mini Cooper S 2013|autos|hatchback|Mini|Cooper S|2013|US$ 16,500|"Gasolina|Automática - Secuencial
Kilometraje:
45,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|45000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mini-cooper-s-2013-1848074|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=13
Mazda 2 Sport 2019|autos|hatchback|Mazda|2 Sport|2019|US$ 12,500|"Gasolina|Automática - Secuencial
Kilometraje:
28,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|28000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-2-sport-2019-1846715|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=13
Volkswagen Golf 2017|autos|hatchback|Volkswagen|Golf|2017|US$ 13,000|"Gasolina|Mecánica
Kilometraje:
74,000 Kms
Arequipa, Arequipa"|Gasolina|Mecánica||74000.0|Arequipa, Arequipa|[]|https://neoauto.com/auto/usado/volkswagen-golf-2017-1846616|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=13
Chevrolet Onix 2021|autos|hatchback|Chevrolet|Onix|2021|US$ 9,500|"Gasolina|Mecánica
Kilometraje:
44,000 Kms
Tacna, Tacna"|Gasolina|Mecánica||44000.0|Tacna, Tacna|[]|https://neoauto.com/auto/usado/chevrolet-onix-2021-1846111|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=13
Mazda 2 Sport 2012|autos|hatchback|Mazda|2 Sport|2012|US$ 8,200|"Gasolina|Mecánica
Kilometraje:
75,800 Kms
Lima, Lima"|Gasolina|Mecánica||75800.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-2-sport-2012-1847514|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=13
Mazda 3 Sport 2021|autos|hatchback|Mazda|3 Sport|2021|US$ 19,900|"Gasolina|Automática - Secuencial
Kilometraje:
50,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|50000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-3-sport-2021-1848119|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=13
Mazda 3 Sport 2023|autos|hatchback|Mazda|3 Sport|2023|US$ 21,500|"Gasolina|Automática
Kilometraje:
20,000 Kms
Lima, Lima"|Gasolina|Automática||20000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-3-sport-2023-1813000|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=13
Volkswagen Gol Comfort 1.6 2018|autos|hatchback|Volkswagen|Gol Comfort 1.6|2018|US$ 10,100|"Gasolina|Automática - Secuencial
Kilometraje:
52,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|52000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/volkswagen-gol-comfort-1-6-2018-1844695|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=13
Bmw 118i 2019|autos|hatchback|BMW|118i|2019|US$ 16,200|"Gasolina|Automática - Secuencial
Kilometraje:
57,500 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|57500.0|Lima, Lima|[]|https://neoauto.com/auto/usado/bmw-118i-2019-1845839|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=13
Hyundai I20 Active 2018|autos|hatchback|Hyundai|I20 Active|2018|US$ 11,500|"Gasolina|Automática - Secuencial
Kilometraje:
62,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|62000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/hyundai-i20-active-2018-1845286|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=13
Mini John Cooper Works 2026|autos|hatchback|Mini|John Cooper Works|2026|US$ 48,500|"Gasolina|Automática - Secuencial
Kilometraje:
317 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|317.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mini-john-cooper-works-2026-1848200|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=13
Mazda 2 Sport 2017|autos|hatchback|Mazda|2 Sport|2017|US$ 10,499|"Gasolina|Mecánica
Kilometraje:
82,000 Kms
Lima, Lima"|Gasolina|Mecánica||82000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mazda-2-sport-2017-1846201|usados|https://neoauto.com/venta-de-autos-usados--hatchback?page=13
