titulo|tipo_vehiculo|categoria|marca|modelo|año|precio|detalle|combustible|tipo_transmision|caja|kilometraje_km|ubicacion|tags|url_auto|tipo|pagina
Jaguar Xe 2019|autos|sedan|Jaguar|Xe|2019|US$ 23,650|"Gasolina|Automática - Secuencial
Kilometraje:
49,964 Kms
Lima, Lima
JAGUAR XE PRESTIGE 2.0T TURBO, 2019 - Solo 49,964 Kms..."|Gasolina|Automática|Secuencial|49964.0|Lima, Lima|DE LUJO|https://neoauto.com/auto/usado/jaguar-xe-2019-1845184|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=9
Subaru Legacy 2015|autos|sedan|Subaru|Legacy|2015|US$ 11,500|"Gasolina|Automática - Secuencial
Kilometraje:
82,700 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|82700.0|Lima, Lima|DE LUJO|https://neoauto.com/auto/usado/subaru-legacy-2015-1852824|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=9
Mercedes Benz C-200 2020|autos|sedan|Mercedes Benz|C-200|2020|US$ 25,900|"Gasolina|Automática
Kilometraje:
75,559 Kms
Lima, Lima"|Gasolina|Automática||75559.0|Lima, Lima|[]|https://neoauto.com/auto/usado/mercedes-benz-c-200-2020-1842306|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=9
Bmw 418i 2021|autos|sedan|BMW|418i|2021|US$ 25,900|"Gasolina|Automática - Secuencial
Kilometraje:
23,420 Kms
Lima, Lima
Único Dueño - Sin Choques - INCHAPE"|Gasolina|Automática|Secuencial|23420.0|Lima, Lima|UNICO DUEÑO|https://neoauto.com/auto/usado/bmw-418i-2021-1845910|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=9
Kia Rio 2014|autos|sedan|Kia|Rio|2014|US$ 9,200|"Dual|Mecánica
Kilometraje:
177,780 Kms
Lima, Lima
KIA RIO FULL OPTIMAS CONDICIONES"|Dual|Mecánica||177780.0|Lima, Lima|UNICO DUEÑO|https://neoauto.com/auto/usado/kia-rio-2014-1849636|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=9
Volkswagen Voyage 2015|autos|sedan|Volkswagen|Voyage|2015|US$ 9,000|"Gasolina|Mecánica
Kilometraje:
105,000 Kms
Lima, Lima"|Gasolina|Mecánica||105000.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/usado/volkswagen-voyage-2015-1854010|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=9
Maserati Ghibli 2019|autos|sedan|Maserati|Ghibli|2019|US$ 75,900|"Gasolina|Automática - Secuencial
Kilometraje:
10,700 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|10700.0|Lima, Lima|[]|https://neoauto.com/auto/usado/maserati-ghibli-2019-1852127|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=9
Toyota Yaris 2021|autos|sedan|Toyota|Yaris|2021|US$ 12,200|"Gasolina|Mecánica
Kilometraje:
78,000 Kms
Lima, Lima"|Gasolina|Mecánica||78000.0|Lima, Lima|MOTOR ECONÓMICO|https://neoauto.com/auto/usado/toyota-yaris-2021-1852923|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=9
Bmw 530i 2018|autos|sedan|BMW|530i|2018|US$ 39,000|"Gasolina|Automática - Secuencial
Kilometraje:
19,000 Kms
Lima, Lima
BMW 530i 2018 Solo 19,000 Kms Full Equipo, Impecable."|Gasolina|Automática|Secuencial|19000.0|Lima, Lima|COMO NUEVO|https://neoauto.com/auto/usado/bmw-530i-2018-1744146|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=9
Audi A7 Sportback 2012|autos|sedan|Audi|A7 Sportback|2012|US$ 20,500|"Gasolina|Automática - Secuencial
Kilometraje:
81,300 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|81300.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/usado/audi-a7-sportback-2012-1822410|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=9
Volvo S40 2010|autos|sedan|Volvo|S40|2010|US$ 11,000|"Gasolina|Automática
Kilometraje:
86,215 Kms
Lima, Lima"|Gasolina|Automática||86215.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/usado/volvo-s40-2010-1840003|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=9
Volkswagen Gol Sedán 2019|autos|sedan|Volkswagen|Gol Sedán|2019|US$ 8,550|"Dual|Mecánica
Kilometraje:
130,000 Kms
Lima, Lima"|Dual|Mecánica||130000.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/usado/volkswagen-gol-sedan-2019-1843254|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=9
Volkswagen Cc 2015|autos|sedan|Volkswagen|Cc|2015|US$ 13,300|"Gasolina|Automática - Secuencial
Kilometraje:
82,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|82000.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/usado/volkswagen-cc-2015-1851371|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=9
Audi A6 2021|autos|sedan|Audi|A6|2021|US$ 36,450|"Gasolina|Automática - Secuencial
Kilometraje:
25,721 Kms
Lima, Lima
AUDI A6 2.0T TURBO S-TRONIC 40 TFSI MILD HYBRID - 25,721 Kms"|Gasolina|Automática|Secuencial|25721.0|Lima, Lima|DE LUJO|https://neoauto.com/auto/usado/audi-a6-2021-1853976|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=9
Bmw 316i 2014|autos|sedan|BMW|316i|2014|US$ 14,900|"Gasolina|Automática - Secuencial
Kilometraje:
59,500 Kms
Lima, Lima
BMW 316i Único Dueño, Impecable."|Gasolina|Automática|Secuencial|59500.0|Lima, Lima|UNICO DUEÑO|https://neoauto.com/auto/usado/bmw-316i-2014-1813913|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=9
Chevrolet Onix 2022|autos|sedan|Chevrolet|Onix|2022|US$ 9,800|"Dual|Mecánica
Kilometraje:
59,900 Kms
Lima, Lima
Auto Super Ahorrador Y Comodo"|Dual|Mecánica||59900.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/usado/chevrolet-onix-2022-1843311|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=9
Toyota Yaris 2024|autos|sedan|Toyota|Yaris|2024|US$ 17,000|"Dual|Automática
Kilometraje:
8,000 Kms
Callao, Callao
TOYOTA YARIS 8000KM"|Dual|Automática||8000.0|Callao, Callao|COMO NUEVO|https://neoauto.com/auto/usado/toyota-yaris-2024-1843901|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=9
Volkswagen Gol Sedán 2018|autos|sedan|Volkswagen|Gol Sedán|2018|US$ 8,500|"Gasolina|Mecánica
Kilometraje:
64,000 Kms
Lima, Lima
Uso Particular - Mantenimientos Cada 5000km"|Gasolina|Mecánica||64000.0|Lima, Lima|OCASIÓN|https://neoauto.com/auto/usado/volkswagen-gol-sedan-2018-1851333|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=9
Hyundai Accent 2024|autos|sedan|Hyundai|Accent|2024|US$ 17,250|"Dual|Automática - Secuencial
Kilometraje:
35 Kms
Lima, Lima
Nuevo, 0 Klm, Facturable,Acepto Auto En Parte De Pago"|Dual|Automática|Secuencial|35.0|Lima, Lima|OCASIÓN|https://neoauto.com/auto/usado/hyundai-accent-2024-1851421|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=9
Mazda 3 2019|autos|sedan|Mazda|3|2019|US$ 13,200|"Gasolina|Mecánica
Kilometraje:
57,000 Kms
Lima, Lima
VENDO MAZDA 3 2019 Full Equipo Súper Conservado"|Gasolina|Mecánica||57000.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/usado/mazda-3-2019-1843895|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=10
Nissan Versa Sense 2023|autos|sedan|Nissan|Versa Sense|2023|US$ 13,800|"Dual|Mecánica
Kilometraje:
69,000 Kms
Lima, Lima
Auto Con Documentos Al Día, Soat Activo"|Dual|Mecánica||69000.0|Lima, Lima|SOAT AL DÍA|https://neoauto.com/auto/usado/nissan-versa-sense-2023-1852173|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=10
Volkswagen Escarabajo 1963|autos|sedan|Volkswagen|Escarabajo 1963||US$ 11,500|"Gasolina|Mecánica
Kilometraje:
50,000 Kms
Lima, Lima
Daily Driver Clásico"|Gasolina|Mecánica||50000.0|Lima, Lima|COMO NUEVO|https://neoauto.com/auto/usado/volkswagen-escarabajo-1963-1850271|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=10
Kia Rio 2022|autos|sedan|Kia|Rio|2022|US$ 13,500|"Gas GLP|Automática - Secuencial
Kilometraje:
23,000 Kms
Lima, Lima
Kia Rio Automático Bicombustible GLP"|Gas Glp|Automática|Secuencial|23000.0|Lima, Lima|COMO NUEVO|https://neoauto.com/auto/usado/kia-rio-2022-1853453|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=10
Hyundai Accent 1992|autos|sedan|Hyundai|Accent|1992|US$ 1,500|"Gasolina|Automática
Kilometraje:
200,000 Kms
Callao, Callao
Hyundai Excel - Versión EEUU - No Coreano"|Gasolina|Automática||200000.0|Callao, Callao|REMATO|https://neoauto.com/auto/usado/hyundai-accent-1992-1852833|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=10
Bmw 535-I 2012|autos|sedan|BMW|535-I|2012|US$ 14,900|"Gasolina|Automática
Kilometraje:
99,000 Kms
Lima, Lima
BMW 535 I Motor Potente Que Hace Divertido Manejar"|Gasolina|Automática||99000.0|Lima, Lima|MOTOR POTENTE|https://neoauto.com/auto/usado/bmw-535-i-2012-1847566|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=10
Hyundai Equus 2012|autos|sedan|Hyundai|Equus|2012|US$ 14,300|"Gasolina|Automática - Secuencial
Kilometraje:
27,800 Kms
Lima, Lima
Facturable, Elegante Se Entrega Conmantenimiento En Hyundai"|Gasolina|Automática|Secuencial|27800.0|Lima, Lima|DE LUJO|https://neoauto.com/auto/usado/hyundai-equus-2012-1849690|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=10
Bmw 640i Coupe 2012|autos|sedan|BMW|640i Coupe|2012|US$ 27,900|"Gasolina|Automática - Secuencial
Kilometraje:
39,418 Kms
Lima, Lima
BMW 640i COUPE 3.0T TWIN POWER TURBO - Solo 39mil Kms..!!"|Gasolina|Automática|Secuencial|39418.0|Lima, Lima|DE LUJO|https://neoauto.com/auto/usado/bmw-640i-coupe-2012-1844234|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=10
Toyota Yaris 2025|autos|sedan|Toyota|Yaris|2025|US$ 17,000|"Gasolina|Mecánica
Kilometraje:
600 Kms
Lima, Lima
Auto Como Nuevo Con Solo 600 Km. Listo Para Transferencia."|Gasolina|Mecánica||600.0|Lima, Lima|COMO NUEVO|https://neoauto.com/auto/usado/toyota-yaris-2025-1852769|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=10
Subaru Legacy 2012|autos|sedan|Subaru|Legacy|2012|US$ 15,500|"Gasolina|Automática - Secuencial
Kilometraje:
59,962 Kms
Lima, Lima
SUBARU LEGACY 2.5GT TURBO AWD - Solo 59,962 Kms - EXTRAS"|Gasolina|Automática|Secuencial|59962.0|Lima, Lima|COMO NUEVO|https://neoauto.com/auto/usado/subaru-legacy-2012-1827710|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=10
Volkswagen Jetta 2020|autos|sedan|Volkswagen|Jetta|2020|US$ 20,900|"Gasolina|Automática - Secuencial
Kilometraje:
47,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|47000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/volkswagen-jetta-2020-1852586|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=10
Volkswagen Jetta 2017|autos|sedan|Volkswagen|Jetta|2017|US$ 11,000|"Gasolina|Automática - Secuencial
Kilometraje:
98,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|98000.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/usado/volkswagen-jetta-2017-1852389|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=10
Mercedes Benz Cla 200 2023|autos|sedan|Mercedes Benz|Cla 200|2023|US$ 31,500|"Gasolina|Automática - Secuencial
Kilometraje:
18,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|18000.0|Lima, Lima|COMO NUEVO|https://neoauto.com/auto/usado/mercedes-benz-cla-200-2023-1835832|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=10
Mercedes Benz C 63 Amg S 2016|autos|sedan|Mercedes Benz|C 63 Amg S|2016|US$ 38,800|"Gasolina|Automática - Secuencial
Kilometraje:
58,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|58000.0|Lima, Lima|COMO NUEVO|https://neoauto.com/auto/usado/mercedes-benz-c-63-amg-s-2016-1834100|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=10
Bmw 320i 2020|autos|sedan|BMW|320i|2020|US$ 29,500|"Gasolina|Automática - Secuencial
Kilometraje:
34,500 Kms
Lima, Lima
Vendo BMW 320i 2020"|Gasolina|Automática|Secuencial|34500.0|Lima, Lima|DE LUJO|https://neoauto.com/auto/usado/bmw-320i-2020-1851631|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=10
Audi A4 2017|autos|sedan|Audi|A4|2017|US$ 20,900|"Gasolina|Automática - Secuencial
Kilometraje:
76,000 Kms
Lima, Lima
Audi A4 2.0 Deportivo Totalmente Equipado 10/10 Unico Dueño"|Gasolina|Automática|Secuencial|76000.0|Lima, Lima|UNICO DUEÑO|https://neoauto.com/auto/usado/audi-a4-2017-1846972|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=10
Toyota Corolla 2013|autos|sedan|Toyota|Corolla|2013|US$ 13,000|"Gasolina|Automática
Kilometraje:
75,000 Kms
Lima, Lima
Uso Ejecutivo"|Gasolina|Automática||75000.0|Lima, Lima|COMO NUEVO|https://neoauto.com/auto/usado/toyota-corolla-2013-1853709|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=10
Bmw 320i 2022|autos|sedan|BMW|320i|2022|US$ 31,000|"Gasolina|Automática
Kilometraje:
16,500 Kms
Lima, Lima"|Gasolina|Automática||16500.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/usado/bmw-320i-2022-1851220|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=10
Bmw M340i Xdrive 2022|autos|sedan|BMW|M340i Xdrive|2022|US$ 52,500|"Gasolina|Automática - Secuencial
Kilometraje:
14,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|14000.0|Lima, Lima|COMO NUEVO|https://neoauto.com/auto/usado/bmw-m340i-xdrive-2022-1854149|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=10
Volkswagen Jetta 2014|autos|sedan|Volkswagen|Jetta|2014|US$ 10,500|"Gasolina|Mecánica
Kilometraje:
55,200 Kms
Lima, Lima
En Excelente Estado, Amplio Y Listo Para Transferir"|Gasolina|Mecánica||55200.0|Lima, Lima|OCASIÓN|https://neoauto.com/auto/usado/volkswagen-jetta-2014-1833269|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=10
Byd All New F3 2016|autos|sedan|BYD|All New F3|2016|US$ 6,000|"Gasolina|Mecánica
Kilometraje:
115,000 Kms
Lima, Lima
Se Vende Byd New F3"|Gasolina|Mecánica||115000.0|Lima, Lima|USO DAMA|https://neoauto.com/auto/usado/byd-all-new-f3-2016-1854512|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=11
Bmw 420i 2023|autos|sedan|BMW|420i|2023|US$ 39,500|"Gasolina|Automática - Secuencial
Kilometraje:
23,000 Kms
Lima, Lima
Bmw 420i Gran Coupe 2023"|Gasolina|Automática|Secuencial|23000.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/usado/bmw-420i-2023-1845387|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=11
Bmw 316i 2015|autos|sedan|BMW|316i|2015|US$ 17,800|"Gasolina|Automática
Kilometraje:
44,700 Kms
Lima, Lima
BMW 316I Bien Conservado 1600cc Turbo"|Gasolina|Automática||44700.0|Lima, Lima|SOAT AL DÍA|https://neoauto.com/auto/usado/bmw-316i-2015-1853508|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=11
Nissan Sentra 2025|autos|sedan|Nissan|Sentra|2025|US$ 18,800|"Gasolina|Mecánica
Kilometraje:
1,000 Kms
Lima, Lima"|Gasolina|Mecánica||1000.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/usado/nissan-sentra-2025-1840918|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=11
Volkswagen Jetta 2022|autos|sedan|Volkswagen|Jetta|2022|US$ 15,900|"Gasolina|Mecánica
Kilometraje:
12,000 Kms
Lima, Lima"|Gasolina|Mecánica||12000.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/usado/volkswagen-jetta-2022-1853162|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=11
Mercedes Benz S500 2012|autos|sedan|Mercedes Benz|S500|2012|US$ 25,900|"Gasolina|Automática
Kilometraje:
88,000 Kms
Lima, Lima"|Gasolina|Automática||88000.0|Lima, Lima|COMO NUEVO|https://neoauto.com/auto/usado/mercedes-benz-s500-2012-1834104|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=11
Volkswagen Escarabajo 1967|autos|sedan|Volkswagen|Escarabajo 1967||US$ 10,000|"Gasolina|Mecánica
Kilometraje:
76,944 Kms
Chanchamayo, Junin"|Gasolina|Mecánica||76944.0|Chanchamayo, Junin|PREMIUM|https://neoauto.com/auto/usado/volkswagen-escarabajo-1967-1833137|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=11
Audi A4 2017|autos|sedan|Audi|A4|2017|US$ 21,000|"Gasolina|Automática - Secuencial
Kilometraje:
41,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|41000.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/usado/audi-a4-2017-1851516|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=11
Kia Cadenza 2011|autos|sedan|Denza|Kia Ca|2011|US$ 7,900|"Dual|Automática - Secuencial
Kilometraje:
161,000 Kms
Lima, Lima
Auto Super Comodo Con Un Potente Motor En Perfecto Estado"|Dual|Automática|Secuencial|161000.0|Lima, Lima|DE LUJO|https://neoauto.com/auto/usado/kia-cadenza-2011-1847760|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=11
Subaru Impreza 2018|autos|sedan|Subaru|Impreza|2018|US$ 13,000|"Gasolina|Automática - Secuencial
Kilometraje:
85,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|85000.0|Lima, Lima|USO DAMA|https://neoauto.com/auto/usado/subaru-impreza-2018-1848923|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=11
Mercedes Benz C-200 2023|autos|sedan|Mercedes Benz|C-200|2023|US$ 40,500|"Gasolina|Automática
Kilometraje:
8,000 Kms
Lima, Lima"|Gasolina|Automática||8000.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/usado/mercedes-benz-c-200-2023-1840843|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=11
Toyota Corolla Hybrid 2025|autos|sedan|Toyota|Corolla Hybrid|2025|US$ 30,900|"Gasolina|Automática - Secuencial
Kilometraje:
30 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|30.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/usado/toyota-corolla-hybrid-2025-1853892|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=11
Toyota Corolla 2023|autos|sedan|Toyota|Corolla|2023|US$ 22,900|"Gasolina|Automática
Kilometraje:
17,200 Kms
Lima, Lima
Toyota Corolla 2.0 GR Deportivo, Seminuevo 17000 Km."|Gasolina|Automática||17200.0|Lima, Lima|SEMINUEVO|https://neoauto.com/auto/usado/toyota-corolla-2023-1846226|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=11
Volkswagen Passat 2010|autos|sedan|Volkswagen|Passat|2010|US$ 7,500|"Gasolina|Automática - Secuencial
Kilometraje:
123,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|123000.0|Lima, Lima|OCASIÓN|https://neoauto.com/auto/usado/volkswagen-passat-2010-1852659|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=11
Mercedes Benz E-200 2015|autos|sedan|Mercedes Benz|E-200|2015|US$ 23,000|"Gasolina|Automática
Kilometraje:
50,000 Kms
Lima, Lima
E200 KIT AMG 2015 FULL LUJO IMPECABLE"|Gasolina|Automática||50000.0|Lima, Lima|COMO NUEVO|https://neoauto.com/auto/usado/mercedes-benz-e-200-2015-1854163|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=11
Renault Logan 2017|autos|sedan|Renault|Logan|2017|US$ 7,800|"Gasolina|Mecánica
Kilometraje:
118,000 Kms
Lima, Lima"|Gasolina|Mecánica||118000.0|Lima, Lima|PREMIUM|https://neoauto.com/auto/usado/renault-logan-2017-1843956|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=11
Audi A4 E 1.8t Multitronic 2005|autos|sedan|Audi|A4 E 1.8t Multitronic|2005|US$ 8,500|"Gasolina|Automática
Kilometraje:
103,877 Kms
Lima, Lima
ENTREGA INMEDIATA"|Gasolina|Automática||103877.0|Lima, Lima|CON REVISIÓN TÉCNICA|https://neoauto.com/auto/usado/audi-a4-e-1-8t-multitronic-2005-1851004|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=11
Mazda 3 2017|autos|sedan|Mazda|3|2017|US$ 11,800|"Gasolina|Mecánica
Kilometraje:
100,000 Kms
Trujillo, La Libertad"|Gasolina|Mecánica||100000.0|Trujillo, La Libertad|PREMIUM|https://neoauto.com/auto/usado/mazda-3-2017-1849372|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=11
Renault Logan 2015|autos|sedan|Renault|Logan|2015|US$ 7,500|"Dual|Mecánica
Kilometraje:
116,000 Kms
Lima, Lima
SE VENDE RENAULT LOGAN DUAL BUEN ESTADO"|Dual|Mecánica||116000.0|Lima, Lima|PAPELES EN REGLA|https://neoauto.com/auto/usado/renault-logan-2015-1847248|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=11
Honda Accord 2011|autos|sedan|Honda|Accord|2011|US$ 12,800|"Gasolina|Automática
Kilometraje:
37,700 Kms
Lima, Lima"|Gasolina|Automática||37700.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/honda-accord-2011-1852968|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=11
Bmw M3 Sedán 2024|autos|sedan|BMW|M3 Sedán|2024|US$ 109,990|"Gasolina|Automática - Secuencial
Kilometraje:
20,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|20000.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/bmw-m3-sedan-2024-1848184|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=12
Nissan Versa 2022|autos|sedan|Nissan|Versa|2022|US$ 14,500|"Gasolina|Automática - Secuencial
Kilometraje:
46,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|46000.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/nissan-versa-2022-1852999|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=12
Bmw M340i Xdrive 2022|autos|sedan|BMW|M340i Xdrive|2022|US$ 50,990|"Gasolina|Automática - Secuencial
Kilometraje:
26,450 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|26450.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/bmw-m340i-xdrive-2022-1852984|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=12
Jmev Elight 2025|autos|sedan|Otra Marca|Jmev Elight|2025|US$ 27,500|"Eléctrico|Automática
Kilometraje:
6 Kms
Lima, Lima"|Eléctrico|Automática||6.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/jmev-elight-2025-1852917|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=12
Mercedes Benz Sel-280 1981|autos|sedan|Mercedes Benz|Sel-280|1981|US$ 8,000|"Gasolina|Automática
Kilometraje:
214,000 Kms
Lima, Lima
2do Dueño - Lujo A Otro Nivel - Radio Bluetooth Y Original"|Gasolina|Automática||214000.0|Lima, Lima|DE LUJO|https://neoauto.com/auto/seminuevo/mercedes-benz-sel-280-1981-1840667|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=12
Porsche Panamera Gts 2025|autos|sedan|Porsche|Panamera Gts|2025|US$ 185,000|"Gasolina|Automática - Secuencial
Kilometraje:
293 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|293.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/porsche-panamera-gts-2025-1841296|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=12
Citroen Ds 21 Pallas 1969|autos|sedan|Citroen|Ds 21 Pallas 1969||US$ 19,000|"Gasolina|Automática
Kilometraje:
14,800 Kms
Lima, Lima
Icónico De Los 60s - Puede Ser Tuyo"|Gasolina|Automática||14800.0|Lima, Lima|DE LUJO|https://neoauto.com/auto/seminuevo/citroen-ds-21-pallas-1969-1844067|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=12
Toyota Corolla 2021|autos|sedan|Toyota|Corolla|2021|US$ 16,990|"Gasolina|Automática
Kilometraje:
44,650 Kms
Lima, Lima"|Gasolina|Automática||44650.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/toyota-corolla-2021-1838705|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=12
Nissan Sentra 2016|autos|sedan|Nissan|Sentra|2016|US$ 11,490|"Gasolina|Automática
Kilometraje:
42,700 Kms
Lima, Lima"|Gasolina|Automática||42700.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/nissan-sentra-2016-1853352|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=12
Mazda 3 2019|autos|sedan|Mazda|3|2019|US$ 14,990|"Gasolina|Automática
Kilometraje:
51,200 Kms
Lima, Lima"|Gasolina|Automática||51200.0|Lima, Lima|[]|https://neoauto.com/auto/seminuevo/mazda-3-2019-1851337|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=12
Bmw 318i 2018|autos|sedan|BMW|318i|2018|US$ 18,000|"Gasolina|Automática - Secuencial
Kilometraje:
64,900 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|64900.0|Lima, Lima|[]|https://neoauto.com/auto/usado/bmw-318i-2018-1846957|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=12
Bmw 318i 2017|autos|sedan|BMW|318i|2017|US$ 20,900|"Gasolina|Automática - Secuencial
Kilometraje:
46,500 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|46500.0|Lima, Lima|[]|https://neoauto.com/auto/usado/bmw-318i-2017-1716164|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=12
Renault Logan 2021|autos|sedan|Renault|Logan|2021|US$ 9,000|"Dual|Mecánica
Kilometraje:
41,600 Kms
Lima, Lima"|Dual|Mecánica||41600.0|Lima, Lima|[]|https://neoauto.com/auto/usado/renault-logan-2021-1851361|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=12
Volkswagen Jetta 2017|autos|sedan|Volkswagen|Jetta|2017|US$ 10,900|"Gasolina|Automática - Secuencial
Kilometraje:
77,000 Kms
Lima, Lima"|Gasolina|Automática|Secuencial|77000.0|Lima, Lima|[]|https://neoauto.com/auto/usado/volkswagen-jetta-2017-1834608|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=12
Bmw 325i 2012|autos|sedan|BMW|325i|2012|US$ 16,000|"Gasolina|Automática
Kilometraje:
72,400 Kms
Lima, Lima"|Gasolina|Automática||72400.0|Lima, Lima|[]|https://neoauto.com/auto/usado/bmw-325i-2012-1800771|usados|https://neoauto.com/venta-de-autos-usados--sedan?page=12
